评论,图片
项目效果今天来鹏程医院体验了m22光子嫩肤，自己没两个月都会来做治疗，每次做治疗后感觉面部效果还是和治疗前有很大的区别，面部的一些色斑和痤疮做完后淡了很多，非常推荐来医院服务医院的服务态度非常好，来了之后从前台的登记接待到等待治疗，每个过程都有人过来询问是否需要服务，茶水也很细心，没有很烫。医生操作叶医生很耐心，操作非常专业，治疗过程中也都会提醒过程有疼痛感比较强的话可以随时停止，叶医生也会根据顾客的皮肤和感受去调整机器的能量，非常nice，推荐,"[{'id': 1766465910, 'url': 'http://p1.meituan.net/shaitu/2c6fc442247d739e217ca8ef5786c53a264828.jpg'}, {'id': 1766311439, 'url': 'http://p0.meituan.net/shaitu/cbe521c55b748577a5d5b1369ac8e381280229.jpg'}, {'id': 1766375637, 'url': 'http://p1.meituan.net/shaitu/6dab90a1dad3a7c5b356bde7ac7ad8dc243614.jpg'}, {'id': 1766465909, 'url': 'http://p0.meituan.net/shaitu/59daaf22b12d76c61b2ae8f49a671c99200834.jpg'}, {'id': 1766222244, 'url': 'http://p1.meituan.net/shaitu/2e2fd2e09d119699cf0038c7970f3e75383584.jpg'}, {'id': 1766565451, 'url': 'http://p0.meituan.net/shaitu/2166f7588b509e91e6ae4a8e1ebbb6a3342092.jpg'}]"
范主任，这次主要是这次主要是想要解决瘦脸，还有下颌的问题，我是做完光子，上来三楼，微整科做的这里给我的体验感就是环境还不错，然后是一个25年的老招牌医院，我会比较放心，在三楼这边就是会先给我敷上麻药，做了皮试才给我，等待做治疗，等的时间也不算太久，比较快了，是一个比较负责任的医院吧。以后会常来。,"[{'id': 1802547378, 'url': 'http://p1.meituan.net/shaitu/0b003ce945186010db5cd8dcd7162657261438.jpg'}, {'id': 1802449059, 'url': 'http://p1.meituan.net/shaitu/4c36b692e7a02ccd80d51440a15379f7178069.jpg'}, {'id': 1802196362, 'url': 'http://p0.meituan.net/shaitu/02da46debf91b9a895010be65afaa682134228.jpg'}, {'id': 1802373442, 'url': 'http://p0.meituan.net/shaitu/bcf46bb12b959110819c497a2cffced11751572.jpg'}, {'id': 1802449060, 'url': 'http://p0.meituan.net/shaitu/30855a9425dcfb03470f1f80dd5a5c03103780.jpg'}, {'id': 1802373443, 'url': 'http://p1.meituan.net/shaitu/0a3a65c203796b3e77b6b717d55380c474200.jpg'}, {'id': 1802287020, 'url': 'http://p1.meituan.net/shaitu/609f27f0b85ceccc3d078e6de501ddc4236460.jpg'}, {'id': 1802547377, 'url': 'http://p1.meituan.net/shaitu/9d446d62144cf9e7dde8cc099bd3f95b147168.jpg'}]"
范主任，做治疗，，我买的是，韩国进口的肉毒素，用来注射，腿部肌肉，还有做了水光，继续鼻基底做填充，很满意这家医院，鹏程医院，专业负责。高大想改善的问题瘦退，好有鼻基底商户服务很满意项目效果有效果，满意哦医生操作很细心，很温柔,"[{'id': 1807993810, 'url': 'http://p0.meituan.net/shaitu/2f9113c90ec259cf4527c20d582ada71170684.jpg'}, {'id': 1807808353, 'url': 'http://p0.meituan.net/shaitu/501a2b5c7e30edf21155906881da094a141833.jpg'}, {'id': 1807731549, 'url': 'http://p0.meituan.net/shaitu/87d6c40858337876685d56eb3b281e23133051.jpg'}, {'id': 1808084719, 'url': 'http://p0.meituan.net/shaitu/01bb650edb65f474debacfc534e7a68e216162.jpg'}, {'id': 1807808352, 'url': 'http://p0.meituan.net/shaitu/b0cae9280ea992a7531e87bef9c89868169241.jpg'}, {'id': 1807731550, 'url': 'http://p0.meituan.net/shaitu/1da558bceb214d890d81f0a886d57702181048.jpg'}, {'id': 1807895073, 'url': 'http://p0.meituan.net/shaitu/ebcc23d9646a0f62c657fba826ca8fd7144798.jpg'}, {'id': 1807895072, 'url': 'http://p1.meituan.net/shaitu/708d6d35b4bfe6b467f07e9001b57d36192019.jpg'}]"
本人是从小到大小胡子比较茂盛的，这让我有点尴尬。经常被同学朋友不经意间提到扎心。在做小胡子之前都是采取漂白的方式，这治标不治本。偶然之间看到鹏程医院的脱毛套餐，一个疗程6次非常划算，才十几块钱。5月底我就做了第一次，一开始感觉有点刺痛，但是真的一个月内都没怎么长。现在是来做了第二次，技师姐姐态度很好很温和，体验感不错。我还顺带做了一次舒敏之星，缓解一下我的敏感痘痘肌，期待效果医院总体环境和服务还是很不错的，值得推荐。,"[{'id': 1767933843, 'url': 'http://p0.meituan.net/shaitu/b7e2ccd34b2f7da852acdf84164d889f365604.jpg'}, {'id': 1767841075, 'url': 'http://p0.meituan.net/shaitu/6df704233be41e830c8d167d4c054bda500431.jpg'}, {'id': 1767778913, 'url': 'http://p1.meituan.net/shaitu/b2c3a6a8b826f22ae245d6797e17e914608708.jpg'}, {'id': 1767686734, 'url': 'http://p0.meituan.net/shaitu/527cc7afbe224b28d6c1a7501eb0ec7a626158.jpg'}, {'id': 1768033578, 'url': 'http://p0.meituan.net/shaitu/daa0e2a90aa4943f6031205af4d7e612518100.jpg'}, {'id': 1767841076, 'url': 'http://p0.meituan.net/shaitu/8cca967f64c577461d62776dac55feff699838.jpg'}]"
我是找唐主任做的项目，做的是保妥适的眉间纹，这里交通还可以，然后服务也不错吧，还可以哦，推荐，天气一楼先给我做了一个方案，做完方案觉得我的眉间纹需要打，我自己也觉得有，影响到我追求美的心态。一次先试一下之后的体验，让我看到了明显的效果，我还会继续哦现在的感受是很舒服的，，满意，,"[{'id': 1801465323, 'url': 'http://p1.meituan.net/shaitu/32dc72b7461efa05873262a0725f8efa248382.jpg'}, {'id': 1801465324, 'url': 'http://p1.meituan.net/shaitu/61320b4360d9441d3edecad49fd1a5b7246634.jpg'}, {'id': 1801394681, 'url': 'http://p0.meituan.net/shaitu/412756e0f0c6458e80c1aec43c07ece3165159.jpg'}, {'id': 1801302278, 'url': 'http://p1.meituan.net/shaitu/1cb6fc1e6950b1bf1a70bee4afee5564111826.jpg'}, {'id': 1801216923, 'url': 'http://p0.meituan.net/shaitu/35db91e22e01a80dc7b09ea84755dc69283640.jpg'}, {'id': 1801302277, 'url': 'http://p0.meituan.net/shaitu/7b97ce18e85f47866f975fd4cbeeb628173352.jpg'}, {'id': 1801394680, 'url': 'http://p1.meituan.net/shaitu/d7f1ac03fb121d283d2aa6798d46142d152570.jpg'}, {'id': 1801216922, 'url': 'http://p1.meituan.net/shaitu/496a02776e9789bc17b71d58f74ea571171725.jpg'}]"
唐主任做治疗的，第一次过来，鹏程医院这里交项目效果通还是挺方便的，然后这边的人的服务态度都不错的嗯，今天主要来做的是一个除皱，想过来体验一下第一次做选用的是进口的保妥式来做一次，感受一下，主要这个鱼尾纹自己看着也不太舒服，所以为了美丽来试一下咯，,"[{'id': 1801462837, 'url': 'http://p0.meituan.net/shaitu/dee26b291c70f7e0c4c297f7f751d9221854458.jpg'}, {'id': 1801462839, 'url': 'http://p1.meituan.net/shaitu/ceac1e8dd3e4051d8625e8ab556110841762544.jpg'}, {'id': 1801560893, 'url': 'http://p0.meituan.net/shaitu/d6d08ccb1b234151a428c767952eb7bc141465.jpg'}, {'id': 1801214581, 'url': 'http://p0.meituan.net/shaitu/6f38b0f65a3868b469170c1529d0790b249616.jpg'}, {'id': 1801462840, 'url': 'http://p0.meituan.net/shaitu/b7ff2efd9e980407c4a08583b81be37d165401.jpg'}, {'id': 1801214582, 'url': 'http://p1.meituan.net/shaitu/21a306cdf6844a56bff694a66146cade179777.jpg'}, {'id': 1801462838, 'url': 'http://p0.meituan.net/shaitu/8c00fdabd326b38d3d83898deec2ac1f213800.jpg'}, {'id': 1801392187, 'url': 'http://p0.meituan.net/shaitu/7e9d1de94d66e3fc37aadadddde9efda160585.jpg'}, {'id': 1801560892, 'url': 'http://p1.meituan.net/shaitu/63554c7b04cb70da5cc192d0b41e9e10147053.jpg'}]"
今天是朋友带我过来祛斑的。脸上的斑很多年了，一直是我的心病。因为从小就有，还一直很没有自信。以前也听说过很多祛斑的方法，但是一查网上很多做完有副作用，斑没去掉，反而更多的案例。害怕自己也遇到这种情况。但是这次是朋友在这家老字号大品牌医院，做完效果超好，肉眼可见的斑都被去掉了，朋友说这里有一位医生认真负责，操作仔细，今天特地来找她帮我操作。提前一天就约好了。心情激动的今天终于见到了本人，今天知道她是谢友雯医生。见到我以后温柔的给我办档案，前台小姐姐帮敷的麻药，谢医生见到后为了怕我斑太多打的时候太痛，还特意帮我又贴了保鲜膜说这样麻药不会散发效果更好。真是太有爱心了。所以整个过程几乎不痛，而且谢医生帮我做完一半脸就马上帮我用冰袋冰敷，让我很安心的等她一点一点帮我做完。朋友带来的，果然安心很多。环境好，又是这么好的医生帮我操作。总算解决了我多年的烦恼。期待之后的效果，能和朋友一样,"[{'id': 1755394962, 'url': 'https://p0.meituan.com/mtptimg/1d80baecaa9815ea9b27b1a76a7ec17f381909.jpg'}, {'id': 1755640285, 'url': 'https://p0.meituan.com/mtptimg/0550c8135713c7f703ee165c4edefe87304556.jpg'}, {'id': 1755463389, 'url': 'https://p0.meituan.com/mtptimg/e9e56771205428508152066c8250c91d534354.jpg'}, {'id': 1755561357, 'url': 'https://p0.meituan.com/mtptimg/73105875c5f8d680d30bc3bff2c860da616229.jpg'}]"
开车一个小时从宝安到这里，先是朋友强烈推荐，自己试了一下，确实不错，值得信任且尝试，也不负这么远的车程。全流程下来面诊医生给了很详细的方案，价格适中，美容助理小姐姐人美耐心超温柔，这次体验很舒适，强烈建议。,"[{'id': 1798433408, 'url': 'http://p0.meituan.net/shaitu/d7a7c1b3af58b669b8df3cbcc252a2c7280284.jpg'}, {'id': 1798369966, 'url': 'http://p1.meituan.net/shaitu/854bf569bfc48728cf2736c3e500281c268365.jpg'}, {'id': 1798279184, 'url': 'http://p1.meituan.net/shaitu/76fc2994cfbc06f060adaf97791cfc2b253308.jpg'}, {'id': 1798200846, 'url': 'http://p0.meituan.net/shaitu/f55553ec43ea8a6d27b3be6363840b05130305.jpg'}, {'id': 1798279185, 'url': 'http://p0.meituan.net/shaitu/a52977bf81ce30daaf1211d6ec666813173953.jpg'}, {'id': 1798130639, 'url': 'http://p1.meituan.net/shaitu/5d01cd7ba5bd0535b3422d321ed4679e185389.jpg'}, {'id': 1798279186, 'url': 'http://p1.meituan.net/shaitu/fd8adfea800a77ee27b18ef2458bb371157341.jpg'}, {'id': 1798433407, 'url': 'http://p0.meituan.net/shaitu/a3ae99a23284fe8619e2deb0408d76c7867440.jpg'}]"
商户服务服务很好的一进来就有小姐姐接待我帮我核销带我到了三楼三楼的小姐姐也很热情帮我拍照敷麻药。还一直关心我有没有吃饭想改善的问题主要是想改善肩膀上的肌肉身边很多朋友都推荐这家以前有在这里打瘦脸针效果很好值得信任医生操作医生特别给力特别专业很温柔然后不痛术中感受护士姐姐也一直在旁边安慰我其实打的时候很紧张氛围很好很喜欢这家医院一定会推荐给身边的好朋友爱了爱了医生真的很棒很专业咨询师也很热情,"[{'id': 1747378995, 'url': 'http://p0.meituan.net/shaitu/259054433edac5ebc74f116f15ccef87502984.jpg'}, {'id': 1747476683, 'url': 'http://p0.meituan.net/shaitu/901aecb901115271518b5c2130cf15441565423.jpg'}, {'id': 1746918156, 'url': 'http://p0.meituan.net/shaitu/86a59f21732c0012e7147395ada75bd5435829.jpg'}, {'id': 1747476682, 'url': 'http://p0.meituan.net/shaitu/deb73697f1edac8811e70b14e850b74d407034.jpg'}, {'id': 1747378994, 'url': 'http://p0.meituan.net/shaitu/62b6fd606ff411ba4f67bc644310bcc6586960.jpg'}, {'id': 1747284548, 'url': 'http://p1.meituan.net/shaitu/8831071128a14840f75fed7a0025b412718563.jpg'}, {'id': 1747284547, 'url': 'http://p0.meituan.net/shaitu/57ec29ea065075ab5093767364a9a1a8656863.jpg'}, {'id': 1747537042, 'url': 'http://p0.meituan.net/shaitu/dab38870676fdf1ef80adcecc86538b2311277.jpg'}, {'id': 1746918155, 'url': 'http://p0.meituan.net/shaitu/daa190d8a294524501d15c8901de7e95366830.jpg'}]"
打的是海薇玻尿酸填充下巴和面颊，不满意现在的脸型，喜欢饱满的减龄的状态，来鹏程是通过朋友的介绍，介绍这里的医生技术很好，也很知名，有25年的老招牌了，所以毫不犹豫的就过来了，果然没有令我失望，服务贴心，专家也很好，找的范主任接待我，气质有温柔，重点专业。以后都会来这一家做治疗,"[{'id': 1773107651, 'url': 'http://p0.meituan.net/shaitu/a5f840fa516a78f047056ccc8c95869661882.jpg'}, {'id': 1772916996, 'url': 'http://p1.meituan.net/shaitu/2c6a2e8a7267001c7a051b35896f13ca85639.jpg'}, {'id': 1773254465, 'url': 'http://p1.meituan.net/shaitu/567b650fe0726d6772e50c1476de8b1c61035.jpg'}, {'id': 1773161529, 'url': 'http://p0.meituan.net/shaitu/119f9e436af3b4095423cadf117fede172438.jpg'}, {'id': 1773016990, 'url': 'http://p1.meituan.net/shaitu/68bf36036c74947929304edfe6dfe48d82421.jpg'}, {'id': 1773016991, 'url': 'http://p0.meituan.net/shaitu/c2295b55485304376a4b2cceb338d8ce68887.jpg'}, {'id': 1772916997, 'url': 'http://p0.meituan.net/shaitu/d5d8a0cb910ebbb40c96e8b5bc04257761506.jpg'}, {'id': 1773107652, 'url': 'http://p0.meituan.net/shaitu/3cf455834ff71e338631716c66df2cb055938.jpg'}]"
服务态度很好，有免费茶水提供。操作很专业，会用酒精消毒床和操作用具。工作人员还细心提示了做脱毛的各种注意事项，下一次的时间，整体感受不错。这家生意还挺好的，要提前预约，否则排队时间可能会很长。脱毛的小姐姐操作很细心，全程操作很熟练很快，医院里的里面的小姐姐都很好，服务态度挺好的，预约大概等了半小时就到我了，然后脱完还会有消息提醒你注意事项，下次还会过来的，希望能脱干净,"[{'id': 1773210530, 'url': 'http://p0.meituan.net/shaitu/0f39b41814dab529466874a726daf8b543600.jpg'}, {'id': 1773466355, 'url': 'http://p0.meituan.net/shaitu/d114d7fa68f60325a9b54dbbcbe19eba82106.jpg'}, {'id': 1773466356, 'url': 'http://p0.meituan.net/shaitu/2fa30d52a156e0ffabc42decf0d55e4e162735.jpg'}, {'id': 1773555976, 'url': 'http://p0.meituan.net/shaitu/afa102908c6d8e6c7971e7a7b40c57d6133071.jpg'}, {'id': 1773302634, 'url': 'http://p0.meituan.net/shaitu/1f3c5e2032765932591a36c44b36359081421.jpg'}, {'id': 1773366143, 'url': 'http://p0.meituan.net/shaitu/89fc121de6f9189df699be3bfcc23460147459.jpg'}]"
商户服务感觉这边医院都非常满意有在皮肤科做皮肤项目今天又来到了三楼微整科来做项目了工作人员很热情服务非常好想改善的问题之前脖子颈纹太多很显年纪每天照镜子看着自己这个状态让我很烦恼医生操作医生操作技术很好没有什么不适很满意术中感受敷了麻药没有什么痛感项目效果做完没有什么恢复期不淤青肿胀颈纹浅了很多非常满意的一次体验,"[{'id': 1766134494, 'url': 'http://p0.meituan.net/shaitu/54ee03eb758df270825112f86b58872782430.jpg'}, {'id': 1766134495, 'url': 'http://p0.meituan.net/shaitu/87f9e7c6c9094b0ed80fedbc6d766db6154330.jpg'}, {'id': 1766134493, 'url': 'http://p0.meituan.net/shaitu/71c94f791ff5730ba014a1e5318c30eb70443.jpg'}, {'id': 1766076932, 'url': 'http://p0.meituan.net/shaitu/e497c4759a2f7ccf0594c5d5d26c4a21158368.jpg'}, {'id': 1765977245, 'url': 'http://p0.meituan.net/shaitu/4781ef24e0c49c594afab9ecd50696f661855.jpg'}, {'id': 1765977243, 'url': 'http://p1.meituan.net/shaitu/e86c224529a62e1a5cc42972614b43b4118044.jpg'}, {'id': 1765888185, 'url': 'http://p0.meituan.net/shaitu/ae0ad58c42e50857d1acb15113e14d09235171.jpg'}, {'id': 1765977244, 'url': 'http://p0.meituan.net/shaitu/fd52e3ef03e620a322a1b4a09b986971177589.jpg'}]"
医院印象以前有在鹏程做过很多次项目然后今天就觉得自己有一点点皱纹了就在美团上面买了一个除皱针准备来这边打一下以前都是在这边打国产的今天买的是进口的效果挺好的所以这次有皱纹了还是选择这家医院挺相信这家的而且618做活动也很划算便宜商家服务服务很好很贴心的一来就立马帮我安排了等我拍照敷麻药很快没有等很久医生打的很细心很快然后不痛打的很好很满意强烈推荐这家医院,"[{'id': 1760309046, 'url': 'http://p0.meituan.net/shaitu/87c667b32f98fe955fd8d8833f19ef99400038.jpg'}, {'id': 1760309043, 'url': 'http://p1.meituan.net/shaitu/aea8609b94f8aa2c13e70459215c3b96566646.jpg'}, {'id': 1760382209, 'url': 'http://p0.meituan.net/shaitu/d191fffee3bd0911916447cab6e1e5cd230473.jpg'}, {'id': 1760226501, 'url': 'http://p0.meituan.net/shaitu/145f642522bf3b9b53aaec3b716c9bc2634091.jpg'}, {'id': 1760382211, 'url': 'http://p0.meituan.net/shaitu/41802cced8e8e346d40d96d6c4b1e9ea362013.jpg'}, {'id': 1760226497, 'url': 'http://p0.meituan.net/shaitu/c46d6fc38977092e2d4a1a0d00588ee8473894.jpg'}, {'id': 1760382206, 'url': 'http://p0.meituan.net/shaitu/8e8abaa1b76d64d0102112fd1236a15d315708.jpg'}, {'id': 1760560843, 'url': 'http://p1.meituan.net/shaitu/daa1d8aeb22a37fbe9c530895d0f7d92376964.jpg'}, {'id': 1760309045, 'url': 'http://p0.meituan.net/shaitu/72facb5a486540a9bed738b6c5683e5d381722.jpg'}]"
李院长给我做的，比较满意，技术非常好，我的要求是比较高，所以选择院长给我做，这里给我的感受，除了专业以外，还有服务，我在美团买的，消费不高，宾至如归的感觉是有的，以后会常来做，以后选择在这家，鹏程医院，满意，选择进口的，保妥适，项目效果1个星期就有效果商户服务挺好，满意。医生操作专业术中感受没什么感觉，不疼,"[{'id': 1784589095, 'url': 'http://p1.meituan.net/shaitu/2a37112665f20bc867d0f6504a5db6d1123256.jpg'}, {'id': 1784406360, 'url': 'http://p1.meituan.net/shaitu/767bd0dc3ba2df3fb6cbbb84523edca291671.jpg'}, {'id': 1784589096, 'url': 'http://p0.meituan.net/shaitu/1f0dc19157b22e8c84ba71e84f6fafd9298803.jpg'}, {'id': 1784658397, 'url': 'http://p0.meituan.net/shaitu/228a7a9bb4add199a75ff6963ea04727232847.jpg'}, {'id': 1784589097, 'url': 'http://p0.meituan.net/shaitu/5c953df758a8d5264fd4ca8cd1ca0bc8126345.jpg'}, {'id': 1784589094, 'url': 'http://p0.meituan.net/shaitu/e0e7715608c67e7a153f174253994cb8167551.jpg'}, {'id': 1784658398, 'url': 'http://p0.meituan.net/shaitu/3a30208aa747e4a2b6e1e7ee6819ee7b140573.jpg'}, {'id': 1784406361, 'url': 'http://p0.meituan.net/shaitu/0bec661b170ce40c136809341a4e4743243630.jpg'}]"
今天体验的项目是DPL黑金超光子和基础水光针，和朋友一起过来。做之前很细致的询问了相关事项。过程体验不错，也不会感觉什么疼痛感，操作医生也很专业，常询问接受程度，给我耐心交代了术后的注意事项，术后敷了医用面膜。医院的环境挺不错，工作人员的态度也不错。,"[{'id': 1792398879, 'url': 'http://p1.meituan.net/shaitu/07890c57dd9fe82978cf4bfe9b606162193701.jpg'}, {'id': 1792459952, 'url': 'http://p0.meituan.net/shaitu/3e29f81c79182481196220019e949d53206921.jpg'}, {'id': 1792459951, 'url': 'http://p1.meituan.net/shaitu/f052ed0f5733eba9e7ac1f21ae73915b225582.jpg'}, {'id': 1792398878, 'url': 'http://p1.meituan.net/shaitu/69175d49b496c6193d1b2691f4ec833d352563.jpg'}, {'id': 1792398877, 'url': 'http://p1.meituan.net/shaitu/d7f967261ca60908113114a834c9bd27259904.jpg'}, {'id': 1792559936, 'url': 'http://p0.meituan.net/shaitu/c64eb32832745f4bd758ff11615461df287110.jpg'}]"
